scenario,policy,seed,avg_fee_bps,fee_std_bps,fee_min_bps,fee_max_bps,hedged_pnl,fee_revenue,fee_revenue_arb,fee_revenue_fund,lvr,fundamental_volume,arb_volume,volume,fundamental_count,arb_count,avg_fundamental_size,avg_arb_size,final_external_price
campbell_rl_normal,fixed_6bps,5444,6.0,0.0,6.0,6.0,0.4138,0.7988,0.0331,0.7656,0.3849,1283.9103,55.6567,1339.567,1440,211,0.891604,0.263776,0.993138
campbell_rl_normal,fixed_6bps,5445,6.0,0.0,6.0,6.0,0.4103,0.8016,0.0336,0.7681,0.3914,1286.5159,56.2275,1342.7434,1440,213,0.893414,0.263979,0.996133
campbell_rl_normal,fixed_6bps,5446,6.0,0.0,6.0,6.0,0.3911,0.8073,0.0364,0.7708,0.4162,1300.4117,61.5968,1362.0086,1440,237,0.903064,0.259902,0.983033
campbell_rl_normal,fixed_6bps,5447,6.0,0.0,6.0,6.0,0.3934,0.8093,0.0364,0.7729,0.4159,1306.8071,61.4424,1368.2495,1440,220,0.907505,0.279284,0.997473
campbell_rl_normal,fixed_6bps,5448,6.0,0.0,6.0,6.0,0.4027,0.8243,0.038,0.7863,0.4216,1296.0234,62.6771,1358.7004,1440,229,0.900016,0.273699,1.013467
campbell_rl_normal,fixed_6bps,5449,6.0,0.0,6.0,6.0,0.4141,0.8533,0.0387,0.8146,0.4392,1275.0297,60.4923,1335.522,1440,246,0.885437,0.245904,1.102539
campbell_rl_normal,fixed_6bps,5450,6.0,0.0,6.0,6.0,0.4097,0.8075,0.0336,0.7739,0.3978,1300.8522,56.4692,1357.3214,1440,210,0.90337,0.268901,1.034382
campbell_rl_normal,fixed_6bps,5451,6.0,0.0,6.0,6.0,0.4241,0.7962,0.0297,0.7665,0.3721,1279.0495,49.5956,1328.6451,1440,203,0.888229,0.244313,0.992499
campbell_rl_normal,fixed_6bps,5452,6.0,0.0,6.0,6.0,0.4047,0.7947,0.0345,0.7602,0.39,1282.0424,58.2373,1340.2797,1440,227,0.890307,0.256552,0.95062
campbell_rl_normal,fixed_6bps,5453,6.0,0.0,6.0,6.0,0.4198,0.7914,0.0317,0.7597,0.3716,1280.522,53.4765,1333.9985,1440,201,0.889251,0.266052,0.990818
campbell_rl_normal,fixed_6bps,5454,6.0,0.0,6.0,6.0,0.3941,0.8153,0.0382,0.7771,0.4211,1296.0092,63.7705,1359.7797,1440,251,0.900006,0.254066,1.006324
campbell_rl_normal,fixed_6bps,5455,6.0,0.0,6.0,6.0,0.403,0.8118,0.0353,0.7765,0.4087,1289.0913,58.5864,1347.6777,1440,232,0.895202,0.252528,1.015983
campbell_rl_normal,fixed_6bps,5456,6.0,0.0,6.0,6.0,0.3958,0.7793,0.0311,0.7482,0.3836,1312.1562,54.5069,1366.6631,1440,224,0.91122,0.243334,0.917549
campbell_rl_normal,fixed_6bps,5457,6.0,0.0,6.0,6.0,0.406,0.7857,0.0313,0.7544,0.3797,1307.7393,54.3412,1362.0806,1440,209,0.908152,0.260006,0.968834
campbell_rl_normal,fixed_6bps,5458,6.0,0.0,6.0,6.0,0.4038,0.8014,0.0342,0.7672,0.3976,1296.0276,57.7807,1353.8084,1440,218,0.900019,0.265049,0.975006
campbell_rl_normal,fixed_6bps,5459,6.0,0.0,6.0,6.0,0.4259,0.8177,0.0289,0.7888,0.3918,1310.9072,47.9953,1358.9026,1440,216,0.910352,0.222201,1.025732
campbell_rl_normal,fixed_6bps,5460,6.0,0.0,6.0,6.0,0.4137,0.8102,0.0329,0.7773,0.3966,1291.3359,54.7797,1346.1156,1440,223,0.896761,0.245649,0.988338
campbell_rl_normal,fixed_6bps,5461,6.0,0.0,6.0,6.0,0.3898,0.8317,0.0396,0.7921,0.4419,1314.3251,65.6311,1379.9562,1440,244,0.912726,0.26898,1.034022
campbell_rl_normal,fixed_6bps,5462,6.0,0.0,6.0,6.0,0.405,0.8107,0.0337,0.777,0.4057,1295.1043,56.2083,1351.3127,1440,240,0.899378,0.234201,0.976111
campbell_rl_normal,fixed_6bps,5463,6.0,0.0,6.0,6.0,0.4052,0.8357,0.0376,0.7981,0.4305,1287.8796,60.5159,1348.3955,1440,243,0.894361,0.249037,1.061703
campbell_rl_normal,fixed_6bps,5464,6.0,0.0,6.0,6.0,0.414,0.8185,0.0341,0.7844,0.4045,1287.0299,55.9046,1342.9345,1440,214,0.893771,0.261236,0.987235
campbell_rl_normal,fixed_6bps,5465,6.0,0.0,6.0,6.0,0.4266,0.8182,0.0305,0.7877,0.3915,1288.7504,49.9675,1338.7178,1440,208,0.894966,0.240228,1.021074
campbell_rl_normal,fixed_6bps,5466,6.0,0.0,6.0,6.0,0.4017,0.8068,0.0358,0.771,0.405,1279.3767,59.4078,1338.7845,1440,235,0.888456,0.252799,0.982819
campbell_rl_normal,fixed_6bps,5467,6.0,0.0,6.0,6.0,0.3993,0.839,0.0393,0.7998,0.4398,1285.5042,63.1809,1348.6851,1440,242,0.892711,0.261078,1.036174
campbell_rl_normal,fixed_6bps,5468,6.0,0.0,6.0,6.0,0.4023,0.7933,0.0342,0.7592,0.3911,1295.5132,58.4902,1354.0034,1440,218,0.899662,0.268304,0.945339
campbell_rl_normal,fixed_6bps,5469,6.0,0.0,6.0,6.0,0.4179,0.817,0.0336,0.7834,0.3992,1276.3648,54.901,1331.2658,1440,227,0.886364,0.241855,1.024582
campbell_rl_normal,fixed_6bps,5470,6.0,0.0,6.0,6.0,0.4202,0.8056,0.0325,0.7732,0.3855,1282.4505,53.8886,1336.3391,1440,226,0.890591,0.238445,1.01959
campbell_rl_normal,fixed_6bps,5471,6.0,0.0,6.0,6.0,0.4084,0.8535,0.0409,0.8126,0.4452,1279.0944,64.7479,1343.8422,1440,243,0.88826,0.266452,1.1051
campbell_rl_normal,fixed_6bps,5472,6.0,0.0,6.0,6.0,0.3918,0.8207,0.0392,0.7815,0.4289,1291.8568,64.961,1356.8179,1440,244,0.897123,0.266234,0.987033
campbell_rl_normal,fixed_6bps,5473,6.0,0.0,6.0,6.0,0.4184,0.8081,0.0335,0.7746,0.3897,1266.5586,54.8044,1321.363,1440,214,0.879555,0.256095,1.019234
campbell_rl_normal,fixed_6bps,5474,6.0,0.0,6.0,6.0,0.3965,0.8097,0.0374,0.7723,0.4132,1297.5051,62.8798,1360.3849,1440,221,0.901045,0.284524,1.014226
campbell_rl_normal,fixed_6bps,5475,6.0,0.0,6.0,6.0,0.3895,0.8269,0.0398,0.7872,0.4374,1286.3392,64.982,1351.3211,1440,249,0.893291,0.260972,1.013194
campbell_rl_normal,fixed_6bps,5476,6.0,0.0,6.0,6.0,0.404,0.7931,0.0332,0.7599,0.3891,1303.1081,56.8045,1359.9127,1440,211,0.904936,0.269216,0.972054
campbell_rl_normal,fixed_6bps,5477,6.0,0.0,6.0,6.0,0.4078,0.7875,0.0314,0.7561,0.3797,1289.9672,53.5075,1343.4747,1440,210,0.895811,0.254798,0.931807
campbell_rl_normal,fixed_6bps,5478,6.0,0.0,6.0,6.0,0.4197,0.8129,0.0321,0.7808,0.3932,1280.881,52.7318,1333.6128,1440,227,0.889501,0.232299,1.012927
campbell_rl_normal,fixed_6bps,5479,6.0,0.0,6.0,6.0,0.4053,0.8266,0.0365,0.7902,0.4214,1287.7743,59.4352,1347.2095,1440,231,0.894288,0.257295,1.019727
campbell_rl_normal,fixed_6bps,5480,6.0,0.0,6.0,6.0,0.4146,0.7888,0.0302,0.7585,0.3742,1279.1868,50.9225,1330.1094,1440,216,0.888324,0.235752,0.944663
campbell_rl_normal,fixed_6bps,5481,6.0,0.0,6.0,6.0,0.4102,0.8172,0.0336,0.7836,0.407,1297.4774,55.6501,1353.1275,1440,225,0.901026,0.247334,1.049
campbell_rl_normal,fixed_6bps,5482,6.0,0.0,6.0,6.0,0.4268,0.7703,0.0272,0.7431,0.3435,1267.6154,46.4986,1314.1139,1440,193,0.880288,0.240925,0.94137
campbell_rl_normal,fixed_6bps,5483,6.0,0.0,6.0,6.0,0.3916,0.7949,0.0346,0.7602,0.4032,1297.9896,59.1612,1357.1509,1440,228,0.901382,0.259479,0.97093
campbell_rl_normal,fixed_6bps,5484,6.0,0.0,6.0,6.0,0.425,0.7995,0.0286,0.771,0.3745,1291.6765,47.7898,1339.4663,1440,206,0.896998,0.231989,0.961791
campbell_rl_normal,fixed_6bps,5485,6.0,0.0,6.0,6.0,0.4137,0.8235,0.0329,0.7906,0.4098,1313.2769,54.6477,1367.9247,1440,228,0.911998,0.239683,1.036829
campbell_rl_normal,fixed_6bps,5486,6.0,0.0,6.0,6.0,0.41,0.8332,0.0363,0.797,0.4233,1291.5782,58.7629,1350.3412,1440,251,0.896929,0.234115,1.035857
campbell_rl_normal,fixed_6bps,5487,6.0,0.0,6.0,6.0,0.3983,0.8105,0.0378,0.7726,0.4122,1295.2772,63.4749,1358.7521,1440,230,0.899498,0.275978,0.998221
campbell_rl_normal,fixed_6bps,5488,6.0,0.0,6.0,6.0,0.3978,0.8216,0.0365,0.7851,0.4238,1309.1314,60.8744,1370.0058,1440,247,0.909119,0.246455,0.997909
campbell_rl_normal,fixed_6bps,5489,6.0,0.0,6.0,6.0,0.4196,0.7846,0.03,0.7546,0.365,1286.5883,50.9946,1337.5829,1440,205,0.893464,0.248754,0.95646
campbell_rl_normal,fixed_6bps,5490,6.0,0.0,6.0,6.0,0.4225,0.8091,0.034,0.7751,0.3866,1275.8027,55.8724,1331.6751,1440,205,0.885974,0.272548,1.02889
campbell_rl_normal,fixed_6bps,5491,6.0,0.0,6.0,6.0,0.4303,0.8484,0.0341,0.8143,0.4181,1281.7638,53.698,1335.4619,1440,211,0.890114,0.254493,1.110469
campbell_rl_normal,fixed_6bps,5492,6.0,0.0,6.0,6.0,0.4061,0.8329,0.0367,0.7962,0.4268,1303.3528,60.106,1363.4588,1440,228,0.905106,0.263623,1.031974
campbell_rl_normal,fixed_6bps,5493,6.0,0.0,6.0,6.0,0.3979,0.799,0.0336,0.7654,0.4011,1299.6332,57.1604,1356.7936,1440,216,0.902523,0.264632,0.982454
campbell_rl_normal,fixed_6bps,5494,6.0,0.0,6.0,6.0,0.412,0.8107,0.0333,0.7774,0.3988,1304.18,55.9021,1360.0821,1440,232,0.905681,0.240957,1.006858
campbell_rl_normal,fixed_6bps,5495,6.0,0.0,6.0,6.0,0.4171,0.8106,0.0325,0.7781,0.3935,1297.2953,54.29,1351.5853,1440,231,0.900899,0.235022,0.988545
campbell_rl_normal,fixed_6bps,5496,6.0,0.0,6.0,6.0,0.4038,0.8344,0.0397,0.7948,0.4307,1254.6932,62.6981,1317.3913,1440,227,0.871315,0.276203,1.030905
campbell_rl_normal,fixed_6bps,5497,6.0,0.0,6.0,6.0,0.3871,0.8093,0.0372,0.772,0.4221,1302.2646,62.788,1365.0526,1440,245,0.90435,0.256278,0.955885
campbell_rl_normal,fixed_6bps,5498,6.0,0.0,6.0,6.0,0.4102,0.8145,0.0358,0.7787,0.4044,1283.9045,59.1395,1343.044,1440,228,0.8916,0.259384,1.028356
campbell_rl_normal,fixed_6bps,5499,6.0,0.0,6.0,6.0,0.4134,0.8043,0.0321,0.7722,0.3909,1294.2649,53.844,1348.1089,1440,210,0.898795,0.2564,0.981058
campbell_rl_normal,fixed_10bps,5000,10.0,0.0,10.0,10.0,0.2046,0.6212,0.0198,0.6013,0.4166,595.6112,19.5954,615.2066,1440,100,0.413619,0.195954,0.983827
campbell_rl_normal,fixed_10bps,5001,10.0,0.0,10.0,10.0,0.2212,0.5979,0.0124,0.5854,0.3766,566.8075,12.0585,578.866,1440,67,0.393616,0.179978,1.05125
campbell_rl_normal,fixed_10bps,5002,10.0,0.0,10.0,10.0,0.2004,0.6007,0.0164,0.5842,0.4002,602.5777,16.937,619.5148,1440,87,0.418457,0.194679,0.961971
campbell_rl_normal,fixed_10bps,5003,10.0,0.0,10.0,10.0,0.1964,0.6142,0.0217,0.5925,0.4178,601.3897,22.0031,623.3929,1440,91,0.417632,0.241793,0.986914
campbell_rl_normal,fixed_10bps,5004,10.0,0.0,10.0,10.0,0.2071,0.6086,0.0164,0.5922,0.4015,599.8506,16.637,616.4876,1440,92,0.416563,0.180837,0.997765
campbell_rl_normal,fixed_10bps,5005,10.0,0.0,10.0,10.0,0.1948,0.6072,0.0183,0.5889,0.4124,598.7409,18.6854,617.4262,1440,97,0.415792,0.192633,0.964613
campbell_rl_normal,fixed_10bps,5006,10.0,0.0,10.0,10.0,0.2016,0.5802,0.0156,0.5645,0.3786,567.196,15.7271,582.9231,1440,78,0.393886,0.201629,1.017455
campbell_rl_normal,fixed_10bps,5007,10.0,0.0,10.0,10.0,0.1992,0.6078,0.0186,0.5892,0.4086,597.1476,18.8152,615.9628,1440,95,0.414686,0.198055,0.943726
campbell_rl_normal,fixed_10bps,5008,10.0,0.0,10.0,10.0,0.2079,0.5961,0.0145,0.5816,0.3883,577.7382,14.4435,592.1817,1440,78,0.401207,0.185174,1.016892
campbell_rl_normal,fixed_10bps,5009,10.0,0.0,10.0,10.0,0.2111,0.5958,0.0152,0.5805,0.3847,572.4058,15.0196,587.4254,1440,75,0.397504,0.200262,0.991477
campbell_rl_normal,fixed_10bps,5010,10.0,0.0,10.0,10.0,0.2081,0.5928,0.0134,0.5795,0.3848,588.4771,13.5399,602.0169,1440,72,0.408665,0.188053,0.992961
campbell_rl_normal,fixed_10bps,5011,10.0,0.0,10.0,10.0,0.2076,0.6057,0.0177,0.5879,0.3981,583.3781,17.6286,601.0067,1440,81,0.405124,0.217637,1.019242
campbell_rl_normal,fixed_10bps,5012,10.0,0.0,10.0,10.0,0.2079,0.6198,0.0156,0.6042,0.412,600.5768,15.5051,616.0819,1440,86,0.417067,0.180292,1.000221
campbell_rl_normal,fixed_10bps,5013,10.0,0.0,10.0,10.0,0.2042,0.5752,0.0148,0.5605,0.371,560.7016,14.7749,575.4765,1440,74,0.389376,0.19966,0.989538
campbell_rl_normal,fixed_10bps,5014,10.0,0.0,10.0,10.0,0.2091,0.5891,0.0147,0.5744,0.38,585.3571,15.0485,600.4056,1440,77,0.406498,0.195434,0.988141
campbell_rl_normal,fixed_10bps,5015,10.0,0.0,10.0,10.0,0.2126,0.575,0.0122,0.5628,0.3624,578.7173,12.5211,591.2383,1440,68,0.401887,0.184133,0.960374
campbell_rl_normal,fixed_10bps,5016,10.0,0.0,10.0,10.0,0.197,0.6071,0.0204,0.5867,0.4101,591.816,20.5148,612.3308,1440,90,0.410983,0.227942,0.978609
campbell_rl_normal,fixed_10bps,5017,10.0,0.0,10.0,10.0,0.2096,0.6178,0.015,0.6028,0.4083,601.1676,14.9712,616.1388,1440,76,0.417478,0.196989,1.004941
campbell_rl_normal,fixed_10bps,5018,10.0,0.0,10.0,10.0,0.2081,0.6162,0.0178,0.5984,0.4082,590.2605,17.5837,607.8443,1440,86,0.409903,0.204462,0.98351
campbell_rl_normal,fixed_10bps,5019,10.0,0.0,10.0,10.0,0.1956,0.5868,0.0178,0.5691,0.3912,600.7576,18.7035,619.4611,1440,83,0.417193,0.225343,0.912764
campbell_rl_normal,fixed_10bps,5020,10.0,0.0,10.0,10.0,0.2062,0.6162,0.017,0.5992,0.41,595.5176,16.9139,612.4314,1440,90,0.413554,0.187932,1.005615
campbell_rl_normal,fixed_10bps,5021,10.0,0.0,10.0,10.0,0.217,0.6239,0.0141,0.6097,0.4068,587.7572,13.6075,601.3647,1440,72,0.408165,0.188993,1.022265
campbell_rl_normal,fixed_10bps,5022,10.0,0.0,10.0,10.0,0.2073,0.5958,0.0154,0.5804,0.3885,582.6693,15.5128,598.1821,1440,82,0.404631,0.18918,1.000798
campbell_rl_normal,fixed_10bps,5023,10.0,0.0,10.0,10.0,0.1915,0.6187,0.0211,0.5976,0.4272,608.3226,21.5369,629.8595,1440,91,0.422446,0.236669,0.966167
campbell_rl_normal,fixed_10bps,5024,10.0,0.0,10.0,10.0,0.2153,0.6184,0.0128,0.6056,0.4032,603.4314,12.8252,616.2567,1440,75,0.41905,0.171003,0.983201
campbell_rl_normal,fixed_10bps,5025,10.0,0.0,10.0,10.0,0.2086,0.6135,0.0162,0.5972,0.4048,598.8917,16.2849,615.1766,1440,89,0.415897,0.182976,1.03809
campbell_rl_normal,fixed_10bps,5026,10.0,0.0,10.0,10.0,0.2105,0.6071,0.0161,0.591,0.3966,581.735,15.9159,597.6509,1440,83,0.403983,0.191757,1.052082
campbell_rl_normal,fixed_10bps,5027,10.0,0.0,10.0,10.0,0.2122,0.6048,0.0145,0.5903,0.3926,590.8693,14.4872,605.3564,1440,75,0.410326,0.193162,0.986495
campbell_rl_normal,fixed_10bps,5028,10.0,0.0,10.0,10.0,0.2063,0.6097,0.0188,0.5909,0.4034,577.463,18.3646,595.8276,1440,84,0.401016,0.218626,1.010863
campbell_rl_normal,fixed_10bps,5029,10.0,0.0,10.0,10.0,0.2056,0.6035,0.0173,0.5862,0.3979,582.2874,17.2033,599.4908,1440,83,0.404366,0.207269,1.005035
campbell_rl_normal,fixed_10bps,5030,10.0,0.0,10.0,10.0,0.22,0.5946,0.0123,0.5822,0.3746,583.8881,12.3957,596.2838,1440,61,0.405478,0.203208,1.014298
campbell_rl_normal,fixed_10bps,5031,10.0,0.0,10.0,10.0,0.2035,0.5718,0.0127,0.5591,0.3683,575.2904,13.1383,588.4287,1440,79,0.399507,0.166308,0.961516
campbell_rl_normal,fixed_10bps,5032,10.0,0.0,10.0,10.0,0.2137,0.5868,0.0131,0.5737,0.3731,562.9832,12.8102,575.7934,1440,75,0.390961,0.170802,1.008663
campbell_rl_normal,fixed_10bps,5033,10.0,0.0,10.0,10.0,0.2012,0.6183,0.019,0.5992,0.417,588.1965,18.6732,606.8697,1440,92,0.40847,0.202969,1.04302
campbell_rl_normal,fixed_10bps,5034,10.0,0.0,10.0,10.0,0.2095,0.5924,0.0155,0.5769,0.3829,578.4937,15.4959,593.9896,1440,69,0.401732,0.224579,0.962295
campbell_rl_normal,fixed_10bps,5035,10.0,0.0,10.0,10.0,0.2099,0.5936,0.0165,0.5771,0.3836,590.5573,16.8664,607.4238,1440,78,0.410109,0.216237,0.965997
campbell_rl_normal,fixed_10bps,5036,10.0,0.0,10.0,10.0,0.2163,0.5894,0.0128,0.5765,0.373,582.3615,12.9264,595.2879,1440,70,0.404418,0.184663,0.98321
campbell_rl_normal,fixed_10bps,5037,10.0,0.0,10.0,10.0,0.2044,0.6162,0.019,0.5972,0.4118,577.0177,18.3505,595.3682,1440,82,0.400707,0.223786,1.071306
campbell_rl_normal,fixed_10bps,5038,10.0,0.0,10.0,10.0,0.2068,0.6003,0.0155,0.5848,0.3935,599.1099,15.8815,614.9913,1440,71,0.416049,0.223683,0.935881
campbell_rl_normal,fixed_10bps,5039,10.0,0.0,10.0,10.0,0.2054,0.6133,0.0184,0.5949,0.4079,593.1835,18.4452,611.6287,1440,76,0.411933,0.2427,0.950956
campbell_rl_normal,fixed_10bps,5040,10.0,0.0,10.0,10.0,0.2057,0.5975,0.0154,0.5821,0.3918,593.323,15.617,608.94,1440,82,0.41203,0.190451,0.973697
campbell_rl_normal,fixed_10bps,5041,10.0,0.0,10.0,10.0,0.1952,0.602,0.0211,0.5809,0.4068,572.7543,20.8826,593.6369,1440,83,0.397746,0.251598,1.031357
campbell_rl_normal,fixed_10bps,5042,10.0,0.0,10.0,10.0,0.2038,0.6067,0.0181,0.5885,0.4028,585.912,18.0439,603.9559,1440,89,0.406883,0.202741,0.996894
campbell_rl_normal,fixed_10bps,5043,10.0,0.0,10.0,10.0,0.1966,0.6242,0.0226,0.6016,0.4276,604.5121,22.7588,627.2708,1440,99,0.4198,0.229886,0.997925
campbell_rl_normal,fixed_10bps,5044,10.0,0.0,10.0,10.0,0.1999,0.629,0.0201,0.609,0.4291,616.821,20.3252,637.1462,1440,100,0.428348,0.203252,0.960752
campbell_rl_normal,fixed_10bps,5045,10.0,0.0,10.0,10.0,0.2098,0.6205,0.0174,0.6031,0.4107,564.4387,16.4528,580.8915,1440,80,0.391971,0.20566,1.122012
campbell_rl_normal,fixed_10bps,5046,10.0,0.0,10.0,10.0,0.1969,0.6157,0.02,0.5957,0.4188,599.3317,20.1716,619.5032,1440,89,0.416203,0.226647,0.994728
campbell_rl_normal,fixed_10bps,5047,10.0,0.0,10.0,10.0,0.2091,0.6024,0.0153,0.587,0.3932,585.9014,15.3024,601.2038,1440,73,0.406876,0.209622,0.993413
campbell_rl_normal,fixed_10bps,5048,10.0,0.0,10.0,10.0,0.2137,0.6013,0.0139,0.5874,0.3876,596.5147,14.1056,610.6204,1440,69,0.414246,0.204429,0.944106
campbell_rl_normal,fixed_10bps,5049,10.0,0.0,10.0,10.0,0.1968,0.6103,0.0202,0.5901,0.4135,593.3952,20.3908,613.786,1440,83,0.41208,0.245672,0.988278
campbell_rl_normal,fixed_10bps,5050,10.0,0.0,10.0,10.0,0.2044,0.5986,0.0167,0.582,0.3942,585.1726,16.7511,601.9237,1440,84,0.40637,0.199418,0.963346
campbell_rl_normal,fixed_10bps,5051,10.0,0.0,10.0,10.0,0.2053,0.5706,0.0143,0.5563,0.3654,570.1075,14.668,584.7754,1440,66,0.395908,0.222242,0.94817
campbell_rl_normal,fixed_10bps,5052,10.0,0.0,10.0,10.0,0.2044,0.6123,0.0176,0.5947,0.408,605.1119,17.8737,622.9856,1440,91,0.420217,0.196414,0.974313
campbell_rl_normal,fixed_10bps,5053,10.0,0.0,10.0,10.0,0.2125,0.6102,0.0137,0.5965,0.3977,593.4783,13.5961,607.0744,1440,68,0.412138,0.199942,1.008077
campbell_rl_normal,fixed_10bps,5054,10.0,0.0,10.0,10.0,0.2037,0.6259,0.0194,0.6066,0.4222,619.8739,19.8651,639.739,1440,83,0.430468,0.239338,0.938648
campbell_rl_normal,fixed_10bps,5055,10.0,0.0,10.0,10.0,0.2112,0.5919,0.0137,0.5782,0.3807,594.4548,14.1434,608.5982,1440,71,0.412816,0.199202,0.932158
campbell_rl_normal,fixed_10bps,5056,10.0,0.0,10.0,10.0,0.2098,0.5936,0.013,0.5807,0.3838,586.9914,13.1137,600.1052,1440,79,0.407633,0.165996,0.98593
campbell_rl_normal,fixed_10bps,5057,10.0,0.0,10.0,10.0,0.2001,0.6144,0.019,0.5954,0.4142,618.3203,19.8558,638.1761,1440,93,0.429389,0.213503,0.931559
campbell_rl_normal,fixed_10bps,5058,10.0,0.0,10.0,10.0,0.2016,0.5771,0.0148,0.5623,0.3755,593.676,15.602,609.278,1440,81,0.412275,0.192617,0.921305
campbell_rl_normal,fixed_10bps,5059,10.0,0.0,10.0,10.0,0.1984,0.6182,0.0207,0.5975,0.4198,598.3178,20.7325,619.0503,1440,88,0.415498,0.235596,1.022308
campbell_rl_normal,fixed_10bps,5060,10.0,0.0,10.0,10.0,0.203,0.5848,0.0142,0.5706,0.3817,599.7471,14.9664,614.7135,1440,75,0.416491,0.199552,0.942252
campbell_rl_normal,fixed_10bps,5061,10.0,0.0,10.0,10.0,0.2105,0.5866,0.0138,0.5728,0.3761,590.1787,14.2603,604.4391,1440,78,0.409846,0.182825,0.941172
campbell_rl_normal,fixed_10bps,5062,10.0,0.0,10.0,10.0,0.2014,0.6118,0.0192,0.5926,0.4104,582.8137,18.8738,601.6874,1440,96,0.404732,0.196602,1.021784
campbell_rl_normal,fixed_10bps,5063,10.0,0.0,10.0,10.0,0.2107,0.6019,0.0141,0.5878,0.3913,587.42,14.0777,601.4977,1440,83,0.407931,0.169611,1.002799
campbell_rl_normal,fixed_10bps,5064,10.0,0.0,10.0,10.0,0.2028,0.6162,0.0162,0.6,0.4134,599.8446,16.2254,616.07,1440,90,0.416559,0.180282,1.003824
campbell_rl_normal,fixed_10bps,5065,10.0,0.0,10.0,10.0,0.2075,0.6042,0.0172,0.587,0.3967,585.3536,17.1334,602.487,1440,82,0.406496,0.208944,1.000316
campbell_rl_normal,fixed_10bps,5066,10.0,0.0,10.0,10.0,0.2099,0.6162,0.0163,0.5999,0.4063,589.3801,16.1034,605.4835,1440,79,0.409292,0.20384,1.044096
campbell_rl_normal,fixed_10bps,5067,10.0,0.0,10.0,10.0,0.2075,0.6148,0.0159,0.5989,0.4073,582.6083,15.5058,598.114,1440,86,0.404589,0.1803,1.045191
campbell_rl_normal,fixed_10bps,5068,10.0,0.0,10.0,10.0,0.2041,0.5726,0.0145,0.5581,0.3685,567.4107,14.7395,582.1502,1440,74,0.394035,0.199182,0.973935
campbell_rl_normal,fixed_10bps,5069,10.0,0.0,10.0,10.0,0.1778,0.6021,0.0293,0.5727,0.4242,574.3085,29.3925,603.701,1440,97,0.398825,0.303015,0.976918
campbell_rl_normal,fixed_10bps,5070,10.0,0.0,10.0,10.0,0.196,0.5943,0.0186,0.5756,0.3983,576.1825,18.6715,594.854,1440,86,0.400127,0.21711,1.016435
campbell_rl_normal,fixed_10bps,5071,10.0,0.0,10.0,10.0,0.2094,0.6493,0.0192,0.63,0.4398,592.0501,18.045,610.0951,1440,89,0.411146,0.202753,1.118694
campbell_rl_normal,fixed_10bps,5072,10.0,0.0,10.0,10.0,0.2119,0.6255,0.0177,0.6078,0.4136,597.6107,17.3896,615.0003,1440,87,0.415007,0.19988,1.01034
campbell_rl_normal,fixed_10bps,5073,10.0,0.0,10.0,10.0,0.1995,0.6172,0.0195,0.5977,0.4176,591.8758,19.3067,611.1826,1440,89,0.411025,0.21693,1.013725
campbell_rl_normal,fixed_10bps,5074,10.0,0.0,10.0,10.0,0.196,0.6208,0.0204,0.6004,0.4247,608.5846,20.6878,629.2723,1440,106,0.422628,0.195168,0.963846
campbell_rl_normal,fixed_10bps,5075,10.0,0.0,10.0,10.0,0.2163,0.6017,0.0143,0.5874,0.3855,559.0662,13.6422,572.7083,1440,66,0.38824,0.206699,1.072797
campbell_rl_normal,fixed_10bps,5076,10.0,0.0,10.0,10.0,0.2075,0.6311,0.0173,0.6137,0.4235,615.3213,17.3639,632.6852,1440,89,0.427306,0.1951,1.002513
campbell_rl_normal,fixed_10bps,5077,10.0,0.0,10.0,10.0,0.2059,0.59,0.0153,0.5747,0.3841,588.5722,15.7079,604.2801,1440,76,0.408731,0.206683,0.969505
campbell_rl_normal,fixed_10bps,5078,10.0,0.0,10.0,10.0,0.2033,0.6222,0.0189,0.6033,0.4189,599.7186,18.8838,618.6023,1440,92,0.416471,0.205258,1.04852
campbell_rl_normal,fixed_10bps,5079,10.0,0.0,10.0,10.0,0.2093,0.5977,0.015,0.5826,0.3883,586.0195,15.1133,601.1328,1440,64,0.406958,0.236145,0.98468
campbell_rl_normal,fixed_10bps,5080,10.0,0.0,10.0,10.0,0.2006,0.579,0.0183,0.5607,0.3784,566.8118,18.433,585.2448,1440,72,0.393619,0.256014,0.977794
campbell_rl_normal,fixed_10bps,5081,10.0,0.0,10.0,10.0,0.1994,0.6161,0.0182,0.5979,0.4167,611.6566,18.6496,630.3062,1440,84,0.424762,0.222019,0.973109
campbell_rl_normal,fixed_10bps,5082,10.0,0.0,10.0,10.0,0.2078,0.6138,0.0143,0.5995,0.406,612.318,14.5891,626.9071,1440,72,0.425221,0.202626,0.965192
campbell_rl_normal,fixed_10bps,5083,10.0,0.0,10.0,10.0,0.2012,0.6298,0.0209,0.6089,0.4286,601.8836,20.695,622.5786,1440,91,0.417975,0.227417,1.007892
campbell_rl_normal,fixed_10bps,5084,10.0,0.0,10.0,10.0,0.2077,0.5917,0.0144,0.5772,0.384,579.2786,14.4337,593.7123,1440,77,0.402277,0.18745,0.963193
campbell_rl_normal,fixed_10bps,5085,10.0,0.0,10.0,10.0,0.201,0.6054,0.0194,0.586,0.4044,589.4206,19.549,608.9696,1440,86,0.40932,0.227313,0.995481
